date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:51:29	81/81	---M--	200	added ('OK')	text/plain	etag:%228282c78-51-5606014da7ee5%22	https://www.yogainindia.co.in/robots.txt		(from )
18:51:30	141970/141970	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:25%20GMT	https://www.yogainindia.co.in/	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/index.html	(from )
18:51:30	1175/1175	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202019%2013:21:26%20GMT	https://www.yogainindia.co.in/googleeb4e81db68cfe90f.html	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/googleeb4e81db68cfe90f.html	(from https://www.yogainindia.co.in/)
18:51:31	31012/31012	---M--	200	added ('OK')	text/css	etag:%2282a3351-7924-55bbcd68d49b4%22	https://www.yogainindia.co.in/assets/css/font-awesome.min.css	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/assets/css/font-awesome.min.css	(from https://www.yogainindia.co.in/)
18:51:32	186208/186208	---M--	200	added ('OK')	text/css	etag:%2282a334b-2d760-55bbcd68d22a4%22	https://www.yogainindia.co.in/assets/css/bootstrap.css	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/assets/css/bootstrap.css	(from https://www.yogainindia.co.in/)
18:51:32	1150/1150	---M--	200	added ('OK')	image/x-icon	etag:%2282a0184-47e-55ea4cd494dcf%22	https://www.yogainindia.co.in/assets/img/favicon.ico	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/assets/img/favicon.ico	(from https://www.yogainindia.co.in/)
18:51:33	27955/27955	---M--	200	added ('OK')	text/css	etag:%2282a219e-6d33-5836b966729b0%22	https://www.yogainindia.co.in/assets/css/style.css?ver=1.5.8.3	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/assets/css/stylef1ac.css	(from https://www.yogainindia.co.in/)
18:51:33	154139/154139	---M--	200	added ('OK')	text/css	etag:%2282a334d-25a1b-55bbcd68d268c%22	https://www.yogainindia.co.in/assets/css/mdb.min.css?ver=1.2.0	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/assets/css/mdb.min7359.css	(from https://www.yogainindia.co.in/)
18:51:34	86709/86709	---M--	200	added ('OK')	application/javascript	etag:%2282a333d-152b5-55bbcd68cad74%22	https://www.yogainindia.co.in/assets/js/jquery-3.1.1.min.js	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/assets/js/jquery-3.1.1.min.js	(from https://www.yogainindia.co.in/)
18:51:34	25468/25468	---M--	200	added ('OK')	image/png	etag:%2282a1c18-637c-55bbcd654633d%22	https://www.yogainindia.co.in/admin/assets/user/images/logo.png	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/assets/user/images/logo.png	(from https://www.yogainindia.co.in/)
18:51:34	81451/81451	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:30%20GMT	https://www.yogainindia.co.in/centre-in-rishikesh-india	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/centre-in-rishikesh-india.html	(from https://www.yogainindia.co.in/)
18:51:35	81417/81417	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:30%20GMT	https://www.yogainindia.co.in/centre-in-haridwar-india	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/centre-in-haridwar-india.html	(from https://www.yogainindia.co.in/)
18:51:35	80353/80353	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:31%20GMT	https://www.yogainindia.co.in/centre-in-puri-orissa-india	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/centre-in-puri-orissa-india.html	(from https://www.yogainindia.co.in/)
18:51:36	85471/85471	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:31%20GMT	https://www.yogainindia.co.in/about-us	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/about-us.html	(from https://www.yogainindia.co.in/)
18:51:36	83583/83583	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:32%20GMT	https://www.yogainindia.co.in/international-trips	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/international-trips.html	(from https://www.yogainindia.co.in/)
18:51:37	82605/82605	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:32%20GMT	https://www.yogainindia.co.in/our-mission	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/our-mission.html	(from https://www.yogainindia.co.in/)
18:51:37	85939/85939	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:33%20GMT	https://www.yogainindia.co.in/yoga-instructors	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/yoga-instructors.html	(from https://www.yogainindia.co.in/)
18:51:38	84993/84993	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:33%20GMT	https://www.yogainindia.co.in/facilities-for-students	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/facilities-for-students.html	(from https://www.yogainindia.co.in/)
18:51:38	79074/79074	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:34%20GMT	https://www.yogainindia.co.in/page/yoga_student_review	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/yoga_student_review.html	(from https://www.yogainindia.co.in/)
18:51:39	91509/91509	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:34%20GMT	https://www.yogainindia.co.in/yoga-teacher-training-certification-in-india	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/yoga-teacher-training-certification-in-india.html	(from https://www.yogainindia.co.in/)
18:51:39	86314/86314	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:35%20GMT	https://www.yogainindia.co.in/yoga-teacher-training-for-beginners-in-india	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/yoga-teacher-training-for-beginners-in-india.html	(from https://www.yogainindia.co.in/)
18:51:40	89857/89857	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:35%20GMT	https://www.yogainindia.co.in/ashtanga-and-hatha-yoga-teacher-training-in-india	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/ashtanga-and-hatha-yoga-teacher-training-in-india.html	(from https://www.yogainindia.co.in/)
18:51:40	89525/89525	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:36%20GMT	https://www.yogainindia.co.in/kundalini-yoga-teacher-training-in-india	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/kundalini-yoga-teacher-training-in-india.html	(from https://www.yogainindia.co.in/)
18:51:41	91982/91982	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:36%20GMT	https://www.yogainindia.co.in/yoga-for-pregnancy-teacher-training-in-india	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/yoga-for-pregnancy-teacher-training-in-india.html	(from https://www.yogainindia.co.in/)
18:51:41	90757/90757	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:37%20GMT	https://www.yogainindia.co.in/page/all_courses	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/all_courses.html	(from https://www.yogainindia.co.in/)
18:51:41	57966/57966	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:37%20GMT	https://www.yogainindia.co.in/page/accomodationgallery/accomodation-in-rishikesh	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/accomodationgallery/accomodation-in-rishikesh.html	(from https://www.yogainindia.co.in/)
18:51:42	59700/59700	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:38%20GMT	https://www.yogainindia.co.in/page/accomodationgallery/om-yoga-center-haridwar	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/accomodationgallery/om-yoga-center-haridwar.html	(from https://www.yogainindia.co.in/)
18:51:43	55288/55288	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:38%20GMT	http://www.yogainindia.co.in/page/accomodationgallery/accomodation-in-puri	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/accomodationgallery/accomodation-in-puri.html	(from https://www.yogainindia.co.in/)
18:51:44	47625/47625	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:39%20GMT	https://www.yogainindia.co.in/page/album	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/album.html	(from https://www.yogainindia.co.in/)
18:51:44	52394/52394	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:40%20GMT	https://www.yogainindia.co.in/page/video_gallery	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/video_gallery.html	(from https://www.yogainindia.co.in/)
18:51:45	80837/80837	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:40%20GMT	https://www.yogainindia.co.in/contact-us	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/contact-us.html	(from https://www.yogainindia.co.in/)
18:51:45	52234/52234	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:41%20GMT	https://www.yogainindia.co.in/page/studentList	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/studentList.html	(from https://www.yogainindia.co.in/)
18:51:46	51781/51781	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:41%20GMT	https://www.yogainindia.co.in/page/studentListUSA	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/studentListUSA.html	(from https://www.yogainindia.co.in/)
18:51:46	2170/2170	---M-Z	403	error ('Forbidden')	text/html	date:Wed,%2006%20Mar%202019%2013:21:42%20GMT	http://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/translate.google.com/translate_a/element.1fa0d8.delayed	(from https://www.yogainindia.co.in/)
18:51:49	181812/181812	---M--	200	added ('OK')	image/jpeg	etag:%2282a1b03-2c634-582dd97121cc0%22	https://www.yogainindia.co.in/admin/upload/gallery/slider/1551263117.jpeg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/gallery/slider/1551263117.jpg	(from https://www.yogainindia.co.in/)
18:51:49	447174/447174	---M--	200	added ('OK')	image/jpeg	etag:%2282a041a-6d2c6-582dd92cb1684%22	https://www.yogainindia.co.in/admin/upload/gallery/slider/1551263045.jpeg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/gallery/slider/1551263045.jpg	(from https://www.yogainindia.co.in/)
18:51:50	161284/161284	---M--	200	added ('OK')	image/jpeg	etag:%2282a1b62-27604-582dd990e4b70%22	https://www.yogainindia.co.in/admin/upload/gallery/slider/1551263150.jpeg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/gallery/slider/1551263150.jpg	(from https://www.yogainindia.co.in/)
18:51:50	109378/109378	---M--	200	added ('OK')	image/jpeg	etag:%2282a1b74-1ab42-582dd9dc5e631%22	https://www.yogainindia.co.in/admin/upload/gallery/slider/1551263229.jpeg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/gallery/slider/1551263229.jpg	(from https://www.yogainindia.co.in/)
18:51:51	406285/406285	---M--	200	added ('OK')	image/jpeg	etag:%2282a1b67-6330d-582dd9bf56efe%22	https://www.yogainindia.co.in/admin/upload/gallery/slider/1551263199.jpeg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/gallery/slider/1551263199.jpg	(from https://www.yogainindia.co.in/)
18:51:51	133334/133334	---M--	200	added ('OK')	image/jpeg	etag:%2282a1b77-208d6-582dd9fc6b093%22	https://www.yogainindia.co.in/admin/upload/gallery/slider/1551263263.jpeg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/gallery/slider/1551263263.jpg	(from https://www.yogainindia.co.in/)
18:51:51	85795/85795	---M--	200	added ('OK')	image/png	etag:%2282a0103-14f23-57b2aa3bcec69%22	https://www.yogainindia.co.in/assets/img/yogaalliance.png?ver=1.2	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/assets/img/yogaalliance62ea.png	(from https://www.yogainindia.co.in/)
18:51:51	243762/243762	---M--	200	added ('OK')	image/jpeg	etag:%2282a1ba5-3b832-582dda217d952%22	https://www.yogainindia.co.in/admin/upload/gallery/slider/1551263302.jpeg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/gallery/slider/1551263302.jpg	(from https://www.yogainindia.co.in/)
18:51:51	56241/56241	---M--	200	added ('OK')	image/jpeg	etag:%2282a01b5-dbb1-57b440769765f%22	https://www.yogainindia.co.in/admin/upload/events/1542906995.jpg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/events/1542906995.jpg	(from https://www.yogainindia.co.in/)
18:51:52	299/299	---M--	200	added ('OK')	image/png	etag:%2282a33bd-12b-55bbcd691d9ad%22	https://www.yogainindia.co.in/assets/img/spoon.png	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/assets/img/spoon.png	(from https://www.yogainindia.co.in/)
18:51:52	114328/114328	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:48%20GMT	https://www.yogainindia.co.in/page/courses/8-Days-Yoga-for-Beginners-Course-In-Rishikesh-Haridwar-India	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/courses/8-Days-Yoga-for-Beginners-Course-In-Rishikesh-Haridwar-India.html	(from https://www.yogainindia.co.in/)
18:51:53	123788/123788	---M--	200	added ('OK')	image/jpeg	etag:%2282a1b33-1e38c-5831bcbda7521%22	https://www.yogainindia.co.in/admin/upload/events/1551530290.jpg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/events/1551530290.jpg	(from https://www.yogainindia.co.in/)
18:51:54	110521/110521	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:49%20GMT	https://www.yogainindia.co.in/page/courses/15-days-100hour-ashtanga-hatha-yoga-ttc-in-rishikesh-indi	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/courses/15-days-100hour-ashtanga-hatha-yoga-ttc-in-rishikesh-indi.html	(from https://www.yogainindia.co.in/)
18:51:54	123398/123398	---M--	200	added ('OK')	image/jpeg	etag:%2282a1b29-1e206-58343c8c2af41%22	https://www.yogainindia.co.in/admin/upload/events/1551702036.jpg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/events/1551702036.jpg	(from https://www.yogainindia.co.in/)
18:51:55	130957/130957	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:50%20GMT	https://www.yogainindia.co.in/page/courses/30-days-200-hour-Ashtanga-and-Hatha-Yoga-Teacher-Training-In-Rishikesh-Haridwar-India	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/courses/30-days-200-hour-Ashtanga-and-Hatha-Yoga-Teacher-Training-In-Rishikesh-Haridwar-India.html	(from https://www.yogainindia.co.in/)
18:51:55	218877/218877	---M--	200	added ('OK')	image/jpeg	etag:%2282a1b0f-356fd-581e6867a7775%22	https://www.yogainindia.co.in/admin/upload/events/1550201982.jpg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/events/1550201982.jpg	(from https://www.yogainindia.co.in/)
18:51:56	121639/121639	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:51%20GMT	https://www.yogainindia.co.in/page/courses/45-days-300-hour-ashtanga-and-hatha-yoga-teacher-training	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/courses/45-days-300-hour-ashtanga-and-hatha-yoga-teacher-training.html	(from https://www.yogainindia.co.in/)
18:51:56	193963/193963	---M--	200	added ('OK')	image/jpeg	etag:%2282a2106-2f5ab-581e68e6801b8%22	https://www.yogainindia.co.in/admin/upload/events/1550202115.jpg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/events/1550202115.jpg	(from https://www.yogainindia.co.in/)
18:51:57	91841/91841	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:42%20GMT	https://www.yogainindia.co.in/blogyoga/	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/index.html	(from https://www.yogainindia.co.in/)
18:51:58	140215/140215	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:52%20GMT	https://www.yogainindia.co.in/page/courses/60-Days-500Hour-Ashtanga-and-Hatha-Yoga-Teacher-Training-In-Rishikesh-Haridwar-India	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/courses/60-Days-500Hour-Ashtanga-and-Hatha-Yoga-Teacher-Training-In-Rishikesh-Haridwar-India.html	(from https://www.yogainindia.co.in/)
18:51:58	57998/57998	---M--	200	added ('OK')	image/jpeg	etag:%2282a0251-e28e-57b44147aeb11%22	https://www.yogainindia.co.in/admin/upload/events/1542907215.jpg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/events/1542907215.jpg	(from https://www.yogainindia.co.in/)
18:52:00	97267/97267	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:55%20GMT	https://www.yogainindia.co.in/page/courses/30-days-200-hour-ashtanga-yoga-teacher-training	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/courses/30-days-200-hour-ashtanga-yoga-teacher-training.html	(from https://www.yogainindia.co.in/)
18:52:01	92398/92398	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:56%20GMT	https://www.yogainindia.co.in/page/courses/30-days-200-hour-hatha-yoga-teacher-training	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/courses/30-days-200-hour-hatha-yoga-teacher-training.html	(from https://www.yogainindia.co.in/)
18:52:01	146126/146126	---M--	200	added ('OK')	image/jpeg	etag:%2282a0258-23ace-57b44166c0171%22	https://www.yogainindia.co.in/admin/upload/events/1542907247.jpg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/events/1542907247.jpg	(from https://www.yogainindia.co.in/)
18:52:02	100544/100544	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:57%20GMT	https://www.yogainindia.co.in/page/courses/30-days-200-hour-yoga-anatomy-and-therapy-teacher-training	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/courses/30-days-200-hour-yoga-anatomy-and-therapy-teacher-training.html	(from https://www.yogainindia.co.in/)
18:52:02	115505/115505	---M--	200	added ('OK')	image/jpeg	etag:%2282a025b-1c331-57b441ac0687e%22	https://www.yogainindia.co.in/admin/upload/events/1542907320.jpg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/events/1542907320.jpg	(from https://www.yogainindia.co.in/)
18:52:02	92229/92229	---M--	200	added ('OK')	image/jpeg	etag:%2282a0265-16845-57b441c71129f%22	https://www.yogainindia.co.in/admin/upload/events/1542907348.jpg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/events/1542907348.jpg	(from https://www.yogainindia.co.in/)
18:52:02	105699/105699	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:58%20GMT	https://www.yogainindia.co.in/page/courses/20-days-100-hour-yoga-for-pregnancy-teacher-training-course-in-rishikesh-haridwar-india	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/courses/20-days-100-hour-yoga-for-pregnancy-teacher-training-course-in-rishikesh-haridwar-india.html	(from https://www.yogainindia.co.in/)
18:52:03	75451/75451	---M--	200	added ('OK')	image/jpeg	etag:%2282a0267-126bb-57b4425e1ff6a%22	https://www.yogainindia.co.in/admin/upload/events/1542907507.jpg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/events/1542907507.jpg	(from https://www.yogainindia.co.in/)
18:52:04	89506/89506	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:21:59%20GMT	https://www.yogainindia.co.in/page/courses/15-days-100-hour-yoga-for-oldage-teacher-training-course-in-rishikesh-haridwar-india	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/courses/15-days-100-hour-yoga-for-oldage-teacher-training-course-in-rishikesh-haridwar-india.html	(from https://www.yogainindia.co.in/)
18:52:04	35230/35230	---M--	200	added ('OK')	image/jpeg	etag:%2282a026a-899e-57b44279228a5%22	https://www.yogainindia.co.in/admin/upload/events/1542907535.jpg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/events/1542907535.jpg	(from https://www.yogainindia.co.in/)
18:52:04	81279/81279	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:22:00%20GMT	https://www.yogainindia.co.in/page/courses/15-days-100-hour-yoga-for-kids-teacher-training-course-in-rishikesh-haridwar-india	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/courses/15-days-100-hour-yoga-for-kids-teacher-training-course-in-rishikesh-haridwar-india.html	(from https://www.yogainindia.co.in/)
18:52:05	180439/180439	---M--	200	added ('OK')	image/jpeg	etag:%2282a026c-2c0d7-57b442948f132%22	https://www.yogainindia.co.in/admin/upload/events/1542907564.jpg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/events/1542907564.jpg	(from https://www.yogainindia.co.in/)
18:52:05	102381/102381	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:22:01%20GMT	https://www.yogainindia.co.in/page/courses/11-days-50-hour-kundalini-yoga-teacher-training-course-in-rishikesh-haridwar-india	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/courses/11-days-50-hour-kundalini-yoga-teacher-training-course-in-rishikesh-haridwar-india.html	(from https://www.yogainindia.co.in/)
18:52:06	42618/42618	---M--	200	added ('OK')	image/jpeg	etag:%2282a027c-a67a-57b442f37d69f%22	https://www.yogainindia.co.in/admin/upload/events/1542907663.jpg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/events/1542907663.jpg	(from https://www.yogainindia.co.in/)
18:52:06	81260/81260	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:22:02%20GMT	https://www.yogainindia.co.in/page/courses/3-days-reiki-level-i-in-rishikesh-haridwar-india	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/courses/3-days-reiki-level-i-in-rishikesh-haridwar-india.html	(from https://www.yogainindia.co.in/)
18:52:07	42618/42618	---M--	200	added ('OK')	image/jpeg	etag:%2282a027e-a67a-57b4434e41967%22	https://www.yogainindia.co.in/admin/upload/events/1542907758.jpg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/events/1542907758.jpg	(from https://www.yogainindia.co.in/)
18:52:07	81257/81257	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:22:03%20GMT	https://www.yogainindia.co.in/page/courses/3-days-reiki-level-ii-in-rishikesh-haridwar-india	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/courses/3-days-reiki-level-ii-in-rishikesh-haridwar-india.html	(from https://www.yogainindia.co.in/)
18:52:08	42618/42618	---M--	200	added ('OK')	image/jpeg	etag:%2282a0280-a67a-57b4439c639e6%22	https://www.yogainindia.co.in/admin/upload/events/1542907840.jpg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/events/1542907840.jpg	(from https://www.yogainindia.co.in/)
18:52:08	81264/81264	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:22:04%20GMT	https://www.yogainindia.co.in/page/courses/5-days-reiki-level-iii-in-rishikesh-haridwar-india	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/courses/5-days-reiki-level-iii-in-rishikesh-haridwar-india.html	(from https://www.yogainindia.co.in/)
18:52:09	54700/54700	---M--	200	added ('OK')	image/jpeg	etag:%2282a0183-d5ac-57b61e3b0066f%22	https://www.yogainindia.co.in/admin/upload/events/1543035245.jpg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/events/1543035245.jpg	(from https://www.yogainindia.co.in/)
18:52:09	78740/78740	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:22:05%20GMT	https://www.yogainindia.co.in/page/activity/200hour-yoga-teacher-training-course	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/activity/200hour-yoga-teacher-training-course.html	(from https://www.yogainindia.co.in/)
18:52:10	102790/102790	---M--	200	added ('OK')	image/jpeg	etag:%2282a016b-19186-57b61e1d32f69%22	https://www.yogainindia.co.in/admin/upload/events/1543035212.jpg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/admin/upload/events/1543035212.jpg	(from https://www.yogainindia.co.in/)
18:52:10	78718/78718	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:22:06%20GMT	https://www.yogainindia.co.in/page/activity/11-days-kundalini-yoga-course-in-rishikesh-indi	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/activity/11-days-kundalini-yoga-course-in-rishikesh-indi.html	(from https://www.yogainindia.co.in/)
18:52:12	78695/78695	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:22:08%20GMT	https://www.yogainindia.co.in/page/activity/yoga-for-beginners-course	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/page/activity/yoga-for-beginners-course.html	(from https://www.yogainindia.co.in/)
